"Oxygen, Dissolved (% Saturation)","Depth, Sample (Field)",Nitrite,"Nitrogen, Total Kjeldahl (TKN)","Solids, Suspended (TSS)",Phosphorus
126.0,200.0,0.038,0.44,6.2,0.45140599999999553
83.7,150.0,0.009,0.42,19.8,0.46728799999999626
78.0,310.0,0.005,0.15,3.8,0.2396440000000022
137.6,200.0,0.013,0.83,24.7,0.4737369999999957
150.0,160.0,0.006,1.92,139.0,0.5112249999999973
115.2,175.0,0.009,0.37,3.4,0.28742200000000173
144.3,750.0,0.021,0.49,343.0,0.4710659999999959
106.0,95.0,0.016,0.36,5.5,0.42938799999999566
97.5,190.0,0.018,2.5,14.1,0.5440749999999978
102.7,160.0,0.007,0.45,4.5,0.31042500000000106
94.5,350.0,0.015,1.35,117.0,0.501488999999996
152.3,250.0,0.02,4.3,1.7,0.3787639999999984
103.5,200.0,0.023,0.76,7.4,0.46709199999999407
91.5,140.0,0.011,0.46,4.1,0.293290000000002
112.5,290.0,0.04,0.82,131.0,0.4735489999999957
99.3,290.0,0.024,0.54,21.9,0.4728989999999958
129.7,330.0,0.062,1.69,9.8,0.5197929999999957
112.1,160.0,0.031,0.45,6.2,0.4514829999999955
126.9,310.0,0.044,0.46,3.2,0.2912070000000009
135.0,440.0,0.035,0.54,10.0,0.48064599999999424
112.0,135.0,0.002,0.28,7.0,0.45912399999999526
122.8,300.0,0.006,0.52,1.5,0.2382669999999978
141.0,200.0,0.008,0.96,2.6,0.34715099999999893
95.0,300.0,0.009,2.9,613.0,1.0247180000000027
118.1,245.0,0.004,0.4,15.3,0.46728799999999626
142.2,265.0,0.009,0.89,91.6,0.4854799999999956
99.6,230.0,0.006,1.25,46.3,0.501400999999996
166.0,245.0,0.004,0.41,1.9,0.20766799999999835
148.6,225.0,0.006,0.32,2.6,0.2253429999999999
116.8,230.0,0.005,0.34,2.6,0.2424320000000001
100.0,370.0,0.02,0.76,32.1,0.4736589999999957
122.5,175.0,0.009,0.35,11.8,0.44564599999999677
141.0,140.0,0.016,1.4,16.7,0.501953999999996
109.7,530.0,0.009,1.95,207.0,0.5218139999999977
98.4,380.0,0.005,0.52,16.4,0.4728989999999958
111.7,200.0,0.01,0.52,16.8,0.4728989999999958
102.8,135.0,0.024,0.58,34.0,0.47340099999999574
160.0,450.0,0.024,0.4,3.8,0.2812330000000023
101.0,340.0,0.013,1.16,14.9,0.4978539999999959
107.4,250.0,0.023,0.6,33.2,0.4734189999999957
113.0,150.0,0.294,0.68,10.1,0.47586099999999504
135.8,120.0,0.066,1.0,8.5,0.4976979999999942
131.3,185.0,0.015,0.63,13.6,0.4734189999999957
120.7,180.0,0.004,2.5,359.0,0.5440749999999978
81.7,180.0,0.004,0.39,2.8,0.2701280000000004
111.3,500.0,0.002,0.57,54.9,0.47340099999999574
134.6,190.0,0.007,0.36,3.9,0.2835180000000024
123.5,350.0,0.006,0.41,6.1,0.44844699999999554
113.2,380.0,0.01,0.43,2.5,0.22734999999999905
117.0,220.0,0.012,0.44,5.9,0.4402679999999955
118.7,150.0,0.004,0.63,5.2,0.4255259999999958
145.0,260.0,0.006,0.47,3.3,0.2937730000000008
137.6,305.0,0.001,0.7,4.2,0.33705399999999924
113.0,300.0,0.015,0.7,31.7,0.4736589999999957
145.9,390.0,0.01,0.47,56.9,0.468776999999996
137.7,650.0,0.006,0.48,6.8,0.4632299999999949
101.0,190.0,0.005,0.85,7.8,0.46719399999999406
131.3,300.0,0.014,0.87,4.4,0.36416099999999846
159.2,155.0,0.005,0.5,5.6,0.437054999999995
101.0,220.0,0.034,0.77,16.0,0.4736589999999957
105.0,215.0,0.06,0.47,23.4,0.46878499999999607
102.0,210.0,0.019,0.38,6.7,0.4556979999999954
115.7,250.0,0.008,0.99,159.0,0.4906839999999959
123.4,295.0,0.047,0.38,5.8,0.4396199999999955
120.5,175.0,0.011,0.46,5.0,0.3769409999999993
109.0,170.0,0.02,0.4,7.8,0.4600289999999946
114.1,275.0,0.052,0.44,8.1,0.4595419999999945
105.0,360.0,0.02,3.75,71.3,1.2899170000000022
106.5,220.0,0.022,0.51,7.2,0.46530499999999475
105.2,280.0,0.042,0.34,3.6,0.2865890000000018
127.5,330.0,0.019,0.56,6.2,0.45753799999999495
122.5,560.0,0.039,0.45,18.5,0.4674209999999962
104.0,170.0,0.022,0.3,2.0,0.18490799999999924
97.0,310.0,0.031,0.39,3.8,0.2814890000000022
128.9,120.0,0.031,0.64,4.9,0.39117299999999783
118.0,160.0,0.022,0.49,11.9,0.4498899999999963
134.0,250.0,0.025,1.49,10.2,0.5141299999999954
110.4,550.0,0.021,0.69,40.4,0.4736589999999957
96.7,680.0,0.048,0.31,10.6,0.4641229999999956
104.1,200.0,0.029,0.87,20.9,0.4737649999999957
104.6,660.0,0.031,0.84,6.8,0.4667319999999947
111.0,285.0,0.041,0.43,1.7,0.2056839999999989
146.2,325.0,0.145,0.5,8.1,0.464623999999994
141.0,180.0,0.041,0.34,3.1,0.28497700000000115
115.0,230.0,0.038,0.46,5.7,0.4329679999999955
120.4,295.0,0.066,0.41,5.7,0.4319799999999956
94.5,230.0,0.029,0.39,36.4,0.46728799999999626
111.0,125.0,0.044,0.4,2.9,0.27626600000000073
120.1,155.0,0.062,0.76,26.6,0.47366699999999573
109.7,190.0,0.008,0.98,8.6,0.5010939999999943
127.5,240.0,0.019,0.48,3.2,0.29415100000000066
103.6,380.0,0.003,0.21,20.0,0.46594899999999634
129.0,160.0,0.01,0.48,11.4,0.4498899999999963
106.4,390.0,0.002,0.69,35.8,0.4736589999999957
109.0,130.0,0.002,0.43,3.6,0.2880360000000019
136.6,150.0,0.004,0.46,6.6,0.4571229999999954
157.0,330.0,0.005,0.68,2.1,0.28552499999999736
116.0,30.0,0.007,0.55,7.8,0.46657299999999413
114.7,270.0,0.003,0.49,8.1,0.46304299999999415
115.2,250.0,0.009,0.76,3.0,0.32308199999999837
105.0,220.0,0.022,0.52,5.8,0.4462619999999948
94.4,650.0,0.004,0.53,65.7,0.4728989999999958
133.2,140.0,0.002,0.51,3.6,0.3066470000000006
155.4,265.0,0.018,0.18,2.6,0.16778800000000035
105.0,110.0,0.054,0.41,3.7,0.284907000000002
111.5,170.0,0.047,0.85,35.6,0.4737649999999957
99.0,470.0,0.049,0.64,4.1,0.33099299999999937
135.9,320.0,0.028,0.85,39.1,0.4737649999999957
108.0,420.0,0.036,0.37,3.6,0.2879680000000019
143.2,150.0,0.016,1.2,12.0,0.47742999999999636
107.9,220.0,0.044,0.33,2.7,0.2627470000000006
95.7,800.0,0.12,0.83,258.0,0.47367799999999566
110.6,270.0,0.007,0.31,4.6,0.29946400000000134
